id,anno,gender,geographical_area,age,edu_qualification,employment_status,age_class,FA1,FA2,FA3,FA,FK1,FK2,FK3,FK4,FK5,FK6,FK7,FK,FB1,FB2,FB3,FB4,FB5,FB6,FB7,FB8,FB,FL,age_score,age_label
775,2017,F,Centre,42.0,3.0,Employed,40-49,2,3,4,3.0,1,0,0,0,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,2,Adulti
776,2017,M,Islands,37.0,1.0,Employed,30-39,4,5,3,4.0,0,1,0,0,1,1,0,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,10.0,2,Adulti
778,2017,F,North-east,57.0,3.0,Self-employed,50-59,4,3,2,3.0,1,1,1,1,1,1,1,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,13.0,2,Adulti
779,2017,M,Centre,70.0,3.0,Retired,70+,5,4,3,4.0,1,0,0,0,1,1,0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,11.0,3,Anziani
780,2017,F,South,43.0,1.0,Homemaker,40-49,4,4,4,4.0,1,1,1,1,1,1,0,6,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,15.0,2,Adulti
781,2017,F,North-west,49.0,3.0,Employed,40-49,5,3,4,4.0,1,1,1,1,1,1,1,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,14.0,2,Adulti
782,2017,F,North-west,69.0,3.0,Retired,60-69,3,3,4,3.33,1,1,0,0,1,1,0,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,11.33,3,Anziani
783,2017,M,North-west,68.0,4.0,Retired,60-69,5,3,3,3.67,0,0,0,0,1,1,0,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,9.67,3,Anziani
784,2017,M,Centre,50.0,1.0,Self-employed,50-59,5,5,3,4.33,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,17.33,2,Adulti
785,2017,M,North-east,51.0,1.0,Employed,50-59,4,3,1,2.67,1,1,1,1,1,1,0,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,11.67,2,Adulti
786,2017,M,North-east,34.0,4.0,Self-employed,30-39,4,4,3,3.67,1,1,1,1,1,1,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.67,1,Giovani
787,2017,M,North-west,40.0,3.0,Employed,40-49,1,5,5,3.67,1,0,0,0,1,1,0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,10.67,2,Adulti
788,2017,M,North-west,43.0,3.0,Employed,40-49,5,5,4,4.67,1,1,1,1,1,1,0,6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,16.67,2,Adulti
789,2017,M,Centre,44.0,3.0,Employed,40-49,4,4,4,4.0,1,1,1,0,1,1,1,6,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,14.0,2,Adulti
790,2017,F,South,49.0,4.0,Homemaker,40-49,1,5,5,3.67,0,0,0,0,1,1,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,10.67,2,Adulti
792,2017,M,Centre,41.0,4.0,Employed,40-49,4,3,3,3.33,0,1,1,1,0,1,1,5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,13.33,2,Adulti
793,2017,M,South,39.0,4.0,Employed,30-39,1,3,3,2.33,0,0,0,0,1,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,7.33,2,Adulti
794,2017,F,North-west,57.0,3.0,Homemaker,50-59,5,4,3,4.0,1,1,1,1,1,1,1,7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,18.0,2,Adulti
795,2017,M,North-west,77.0,3.0,Retired,70+,3,2,2,2.33,1,1,1,1,0,1,1,6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,14.33,3,Anziani
796,2017,M,North-east,26.0,3.0,Student,18-29,-97,5,3,3.67,1,1,1,1,1,1,1,7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,14.67,1,Giovani
797,2017,M,North-west,63.0,3.0,Retired,60-69,3,4,3,3.33,1,1,1,0,1,1,1,6,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,14.33,3,Anziani
798,2017,F,North-east,41.0,1.0,Employed,40-49,3,3,2,2.67,1,1,1,1,1,1,1,7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,13.67,2,Adulti
799,2017,F,Islands,22.0,3.0,Unemployed,18-29,5,4,3,4.0,0,1,1,0,1,0,0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,11.0,1,Giovani
800,2017,M,North-west,30.0,3.0,Employed,30-39,2,-97,2,2.33,0,1,1,1,0,1,0,4,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,6.0,12.33,1,Giovani
801,2017,M,North-east,39.0,4.0,Employed,30-39,4,3,3,3.33,0,1,1,1,1,0,0,4,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,12.33,2,Adulti
802,2017,F,North-east,54.0,3.0,Employed,50-59,3,2,2,2.33,1,1,1,1,1,1,1,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,14.33,2,Adulti
803,2017,F,South,57.0,4.0,Unemployed,50-59,4,4,3,3.67,1,1,1,1,1,1,1,7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,17.67,2,Adulti
804,2017,F,North-west,64.0,3.0,Retired,60-69,2,2,3,2.33,1,0,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,13.33,3,Anziani
805,2017,F,South,20.0,3.0,Student,18-29,1,5,3,3.0,1,1,1,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1,Giovani
806,2017,F,Centre,49.0,3.0,Homemaker,40-49,3,3,3,3.0,1,0,0,0,1,1,0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,10.0,2,Adulti
807,2017,F,Islands,74.0,1.0,Retired,70+,1,2,2,1.67,1,0,0,0,1,1,0,3,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,9.67,3,Anziani
810,2017,M,North-west,56.0,1.0,Employed,50-59,5,5,4,4.67,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,17.67,2,Adulti
811,2017,F,North-west,50.0,1.0,Employed,50-59,5,5,5,5.0,1,1,1,1,1,1,0,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,14.0,2,Adulti
812,2017,M,Islands,28.0,1.0,Student,18-29,4,3,3,3.33,1,1,1,1,1,1,1,7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,13.33,1,Giovani
813,2017,F,Centre,45.0,4.0,Student,40-49,4,3,3,3.33,0,0,0,0,1,1,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.33,2,Adulti
814,2017,F,Centre,24.0,1.0,Student,18-29,3,2,3,2.67,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,6.67,1,Giovani
815,2017,F,Centre,65.0,4.0,Retired,60-69,4,-97,2,3.0,0,0,0,0,1,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,9.0,3,Anziani
816,2017,F,North-west,53.0,3.0,Employed,50-59,2,5,3,3.33,0,0,0,0,1,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,8.33,2,Adulti
817,2017,M,South,45.0,3.0,Employed,40-49,3,3,3,3.0,1,1,1,1,1,1,0,6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,14.0,2,Adulti
821,2017,M,North-west,77.0,4.0,Unemployed,70+,4,5,5,4.67,0,0,0,0,1,1,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,12.67,3,Anziani
822,2017,F,South,43.0,3.0,Homemaker,40-49,2,3,2,2.33,0,1,1,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.33,2,Adulti
823,2017,F,North-east,65.0,5.0,Homemaker,60-69,1,-99,-99,2.33,0,0,0,0,1,1,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,7.33,3,Anziani
824,2017,F,Centre,79.0,3.0,Retired,70+,3,5,3,3.67,0,0,0,0,1,1,0,2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,10.67,3,Anziani
825,2017,F,South,68.0,1.0,Retired,60-69,5,4,4,4.33,0,1,0,0,1,1,1,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,14.33,3,Anziani
826,2017,F,Islands,25.0,3.0,Employed,18-29,5,5,5,5.0,0,0,0,0,1,1,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,12.0,1,Giovani
827,2017,M,South,77.0,5.0,Retired,70+,1,5,5,3.67,0,0,0,0,1,0,0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,9.67,3,Anziani
828,2017,F,North-east,67.0,3.0,Retired,60-69,3,4,1,2.67,0,1,0,0,1,1,1,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.67,3,Anziani
829,2017,F,South,34.0,1.0,Employed,30-39,1,5,5,3.67,0,0,0,0,1,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.67,1,Giovani
830,2017,F,Islands,46.0,1.0,Employed,40-49,4,4,3,3.67,0,1,1,0,1,1,0,4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,13.67,2,Adulti
831,2017,M,Islands,71.0,1.0,Retired,70+,5,4,3,4.0,1,1,1,1,1,1,1,7,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,17.0,3,Anziani
832,2017,M,Centre,27.0,1.0,Student,18-29,1,1,1,1.0,1,0,1,1,0,0,0,3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,9.0,1,Giovani
833,2017,F,North-west,43.0,3.0,Employed,40-49,4,3,3,3.33,0,0,1,0,0,1,0,2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,10.33,2,Adulti
834,2017,M,North-west,74.0,3.0,Retired,70+,2,1,1,1.33,1,0,0,0,1,1,1,4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,10.33,3,Anziani
835,2017,M,South,46.0,4.0,Employed,40-49,5,5,3,4.33,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,9.33,2,Adulti
836,2017,M,North-west,44.0,4.0,Employed,40-49,3,3,2,2.67,0,0,0,0,1,1,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,8.67,2,Adulti
837,2017,F,North-east,39.0,3.0,Self-employed,30-39,2,5,4,3.67,1,1,1,0,1,1,0,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,10.67,2,Adulti
838,2017,M,North-west,47.0,3.0,Employed,40-49,4,4,3,3.67,1,1,0,0,1,1,1,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,13.67,2,Adulti
839,2017,F,Centre,39.0,1.0,Self-employed,30-39,3,2,4,3.0,1,0,0,0,1,0,0,2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,10.0,2,Adulti
840,2017,F,South,45.0,5.0,Unemployed,40-49,1,5,4,3.33,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,7.33,2,Adulti
841,2017,M,South,38.0,3.0,Employed,30-39,3,5,5,4.33,0,1,0,0,1,0,1,3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,13.33,2,Adulti
842,2017,M,Islands,65.0,1.0,Employed,60-69,1,2,1,1.33,0,1,1,0,1,1,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.33,3,Anziani
843,2017,F,Islands,65.0,1.0,Homemaker,60-69,5,3,2,3.33,1,1,1,1,1,1,0,6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,12.33,3,Anziani
844,2017,F,Centre,23.0,1.0,Student,18-29,4,5,4,4.33,1,1,1,1,1,1,1,7,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,16.33,1,Giovani
845,2017,M,Centre,46.0,1.0,Employed,40-49,3,3,3,3.0,1,1,1,0,1,1,0,5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,2,Adulti
846,2017,M,North-west,81.0,5.0,Retired,70+,5,5,3,4.33,0,0,0,0,1,1,0,2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,11.33,3,Anziani
847,2017,F,South,54.0,1.0,Homemaker,50-59,3,4,4,3.67,1,1,1,1,1,1,0,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.67,2,Adulti
848,2017,M,Islands,62.0,5.0,Retired,60-69,1,1,2,1.33,1,1,1,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.33,3,Anziani
849,2017,F,North-west,55.0,5.0,Employed,50-59,2,2,2,2.0,1,0,0,0,1,1,1,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,10.0,2,Adulti
850,2017,M,North-east,36.0,1.0,Self-employed,30-39,4,5,3,4.0,1,1,1,0,1,1,0,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,15.0,2,Adulti
851,2017,M,Centre,33.0,3.0,Employed,30-39,3,4,5,4.0,1,1,1,1,0,1,0,5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,13.0,1,Giovani
853,2017,F,South,73.0,5.0,Retired,70+,3,4,3,3.33,1,0,0,0,1,1,0,3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,11.33,3,Anziani
854,2017,M,South,85.0,4.0,Homemaker,70+,1,1,1,1.0,0,0,0,0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3,Anziani
855,2017,F,South,66.0,3.0,Retired,60-69,4,3,3,3.33,1,1,0,0,1,1,1,5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,15.33,3,Anziani
856,2017,M,North-west,62.0,3.0,Retired,60-69,5,3,3,3.67,0,0,0,0,1,1,1,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,9.67,3,Anziani
860,2017,F,South,48.0,3.0,Employed,40-49,3,3,2,2.67,0,0,0,0,1,1,0,2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,9.67,2,Adulti
861,2017,F,South,52.0,1.0,Employed,50-59,5,5,4,4.67,1,1,1,0,1,1,0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,16.67,2,Adulti
862,2017,M,South,27.0,3.0,Unemployed,18-29,3,2,3,2.67,0,0,0,0,1,1,1,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,9.67,1,Giovani
863,2017,M,South,66.0,3.0,Retired,60-69,1,-97,-97,2.33,1,1,1,1,1,1,1,7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,14.33,3,Anziani
864,2017,F,Islands,72.0,5.0,Retired,70+,1,4,3,2.67,1,1,1,0,0,0,0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,8.67,3,Anziani
865,2017,M,South,28.0,1.0,Student,18-29,5,4,2,3.67,1,1,1,0,1,1,1,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,12.67,1,Giovani
866,2017,F,Islands,86.0,5.0,Retired,70+,5,5,5,5.0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,3,Anziani
867,2017,F,Islands,67.0,1.0,Retired,60-69,3,3,2,2.67,1,0,0,0,1,1,0,3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,11.67,3,Anziani
870,2017,F,North-west,28.0,1.0,Unemployed,18-29,2,3,3,2.67,0,1,1,0,1,1,0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,9.67,1,Giovani
871,2017,M,Islands,77.0,5.0,Retired,70+,3,4,4,3.67,1,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,7.67,3,Anziani
872,2017,F,Islands,64.0,4.0,Homemaker,60-69,3,4,4,3.67,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.67,3,Anziani
873,2017,F,South,33.0,1.0,Unemployed,30-39,4,4,3,3.67,1,1,0,0,0,1,0,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,12.67,1,Giovani
874,2017,M,South,29.0,3.0,Unemployed,18-29,2,2,2,2.0,0,0,1,0,0,1,0,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0,1,Giovani
875,2017,M,Islands,68.0,4.0,Retired,60-69,5,5,2,4.0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,8.0,3,Anziani
877,2017,F,North-west,51.0,3.0,Homemaker,50-59,5,4,3,4.0,1,1,1,1,0,1,1,6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,14.0,2,Adulti
878,2017,F,South,33.0,3.0,Other,30-39,-97,5,5,4.33,0,0,0,0,1,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,12.33,1,Giovani
879,2017,F,Centre,58.0,3.0,Employed,50-59,2,4,4,3.33,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.33,2,Adulti
880,2017,M,North-west,48.0,3.0,Employed,40-49,5,5,3,4.33,0,0,1,1,0,1,0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,11.33,2,Adulti
882,2017,M,Islands,21.0,4.0,Student,18-29,3,3,3,3.0,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0,1,Giovani
883,2017,M,South,24.0,3.0,Unemployed,18-29,5,4,4,4.33,1,0,0,0,1,1,0,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,11.33,1,Giovani
884,2017,F,North-west,40.0,3.0,Employed,40-49,4,2,1,2.33,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,14.33,2,Adulti
885,2017,M,South,66.0,1.0,Retired,60-69,3,2,2,2.33,1,1,1,0,1,1,0,5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,12.33,3,Anziani
886,2017,F,North-west,34.0,1.0,Employed,30-39,3,2,3,2.67,1,1,0,0,1,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.67,1,Giovani
887,2017,M,Islands,44.0,3.0,Self-employed,40-49,1,-99,-99,2.33,0,1,0,0,1,1,0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,9.33,2,Adulti
889,2017,M,Centre,48.0,4.0,Employed,40-49,5,5,2,4.0,0,1,1,1,1,1,0,5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,13.0,2,Adulti
894,2017,M,North-west,43.0,3.0,Employed,40-49,4,5,3,4.0,1,1,1,0,1,1,0,5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,14.0,2,Adulti
896,2017,M,Islands,26.0,1.0,Unemployed,18-29,5,1,1,2.33,0,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,12.33,1,Giovani
897,2017,M,South,41.0,3.0,Self-employed,40-49,1,4,3,2.67,1,0,0,0,1,1,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,8.67,2,Adulti
900,2017,F,Islands,59.0,3.0,Employed,50-59,4,4,3,3.67,1,0,0,0,1,1,0,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,10.67,2,Adulti
901,2017,F,South,34.0,3.0,Homemaker,30-39,3,2,3,2.67,1,1,1,1,0,0,0,4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,9.67,1,Giovani
903,2017,F,North-west,34.0,3.0,Employed,30-39,4,4,3,3.67,1,1,1,0,1,1,0,5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,13.67,1,Giovani
905,2017,F,South,46.0,1.0,Employed,40-49,5,5,4,4.67,1,0,1,0,1,0,0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,11.67,2,Adulti
906,2017,M,North-west,70.0,3.0,Retired,70+,3,3,3,3.0,1,0,1,0,1,1,1,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,15.0,3,Anziani
907,2017,M,North-east,45.0,3.0,Employed,40-49,5,4,3,4.0,0,1,1,1,1,1,1,6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,16.0,2,Adulti
908,2017,F,North-west,65.0,4.0,Retired,60-69,4,3,3,3.33,1,1,1,0,1,1,0,5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,13.33,3,Anziani
909,2017,M,North-east,19.0,4.0,Student,18-29,2,3,3,2.67,1,0,0,0,1,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.67,1,Giovani
910,2017,M,Islands,34.0,3.0,Employed,30-39,2,2,2,2.0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,8.0,1,Giovani
911,2017,F,Islands,21.0,1.0,Student,18-29,3,4,3,3.33,1,1,1,1,1,1,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.33,1,Giovani
912,2017,M,North-east,55.0,3.0,Self-employed,50-59,4,4,4,4.0,1,1,0,0,1,1,1,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,16.0,2,Adulti
914,2017,F,South,29.0,3.0,Unemployed,18-29,3,3,3,3.0,0,1,0,0,1,0,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,1,Giovani
915,2017,M,North-east,40.0,3.0,Employed,40-49,4,3,3,3.33,0,1,0,0,1,1,0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,9.33,2,Adulti
916,2017,M,Islands,40.0,3.0,Employed,40-49,3,2,1,2.0,1,1,1,0,1,1,0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,10.0,2,Adulti
917,2017,M,South,69.0,4.0,Retired,60-69,3,3,2,2.67,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,15.67,3,Anziani
918,2017,F,Islands,52.0,4.0,Unemployed,50-59,2,-97,-97,2.67,0,0,0,0,0,1,0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,9.67,2,Adulti
919,2017,M,North-east,79.0,3.0,Retired,70+,4,4,5,4.33,1,0,0,0,0,1,1,3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,12.33,3,Anziani
920,2017,M,Centre,53.0,4.0,Employed,50-59,1,2,2,1.67,0,0,0,0,0,1,1,2,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,7.0,10.67,2,Adulti
922,2017,F,North-east,49.0,3.0,Employed,40-49,3,-97,-97,3.0,1,1,1,0,1,1,0,5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,2,Adulti
923,2017,F,North-west,79.0,4.0,Homemaker,70+,3,2,1,2.0,0,1,0,0,1,1,0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,10.0,3,Anziani
924,2017,F,North-west,26.0,1.0,Unemployed,18-29,5,5,3,4.33,1,1,1,0,1,1,1,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,17.33,1,Giovani
925,2017,F,North-east,48.0,1.0,Employed,40-49,3,3,1,2.33,1,1,1,0,1,1,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,16.33,2,Adulti
926,2017,M,North-west,19.0,4.0,Student,18-29,2,2,2,2.0,1,1,1,1,1,1,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,1,Giovani
927,2017,F,North-west,76.0,5.0,Retired,70+,5,1,3,3.0,1,0,1,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.0,3,Anziani
928,2017,F,North-west,37.0,3.0,Employed,30-39,4,3,3,3.33,0,0,0,0,1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,11.33,2,Adulti
929,2017,F,North-west,54.0,3.0,Employed,50-59,5,4,-97,4.0,1,1,1,0,0,1,1,5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,14.0,2,Adulti
930,2017,M,North-west,57.0,3.0,Unemployed,50-59,4,4,3,3.67,1,1,1,1,1,1,1,7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,17.67,2,Adulti
931,2017,M,North-west,67.0,4.0,Homemaker,60-69,2,3,3,2.67,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.67,3,Anziani
932,2017,F,North-west,22.0,3.0,Unemployed,18-29,1,2,2,1.67,0,0,1,0,0,1,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,8.67,1,Giovani
933,2017,M,North-west,60.0,3.0,Employed,60-69,4,4,2,3.33,1,1,1,1,1,0,1,6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,13.33,3,Anziani
934,2017,F,North-west,32.0,4.0,Employed,30-39,2,3,2,2.33,0,1,1,0,1,1,0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,9.33,1,Giovani
935,2017,M,North-west,37.0,1.0,Employed,30-39,3,3,3,3.0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0,2,Adulti
936,2017,M,North-west,40.0,3.0,Self-employed,40-49,2,2,2,2.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,6.0,2,Adulti
937,2017,F,North-west,51.0,1.0,Employed,50-59,3,2,2,2.33,0,1,0,0,0,1,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,12.33,2,Adulti
938,2017,M,North-west,40.0,1.0,Employed,40-49,5,3,3,3.67,0,1,0,0,1,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,11.67,2,Adulti
939,2017,M,North-west,32.0,4.0,Employed,30-39,5,5,5,5.0,1,0,0,0,1,1,0,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,13.0,1,Giovani
